AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,hour,AC_POWER
25.6277024137931,24.773145068965515,0.0,4,0.0
25.6277024137931,24.773145068965515,0.0,4,0.0
25.6277024137931,24.773145068965515,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.482045785714284,24.796690750000003,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.23093168965517,24.43690427586207,0.0,4,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.1175986,24.104579633333337,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
25.0918621,23.897232,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.916967827586213,23.83947131034483,0.0,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.741273799999995,23.7866618,0.002838054505,5,0.0
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.86
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.246666666666668
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.84
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.44
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.633333333333338
24.74278656666667,24.07722983333333,0.0129619781466666,6,15.02
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.673333333333336
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.586666666666668
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.453333333333337
24.74278656666667,24.07722983333333,0.0129619781466666,6,13.993333333333334
24.74278656666667,24.07722983333333,0.0129619781466666,6,15.159999999999997
24.74278656666667,24.07722983333333,0.0129619781466666,6,11.013333333333332
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.679999999999998
24.74278656666667,24.07722983333333,0.0129619781466666,6,15.213333333333331
24.74278656666667,24.07722983333333,0.0129619781466666,6,15.9
24.74278656666667,24.07722983333333,0.0129619781466666,6,16.03333333333333
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.446666666666664
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.86
24.74278656666667,24.07722983333333,0.0129619781466666,6,14.546666666666669
24.74278656666667,24.07722983333333,0.0129619781466666,6,15.133333333333333
